Normal,Simple1,SARI_1,METEOR_1,ROUGE_F_1,BLEU_1,Simple2,SARI_2,METEOR_2,ROUGE_F_2,BLEU_2
"articolo 30 , aggiungere il seguente : « Art",Dopo l'articolo 26 è aggiunto il seguente : Art,80.6125,0.6406,0.7143,54.6,Dopo l'articolo 26 è aggiunto il seguente : Art,80.6125,0.6406,0.7143,54.6
"Sussistono , tuttavia , giusti motivi per la compensazione tra tutte le parti delle spese processuali .",Sussistono giusti motivi per la compensazione delle spese processuali tra le parti,80.3215,0.9074,0.7273,64.9,Sussistono giusti motivi per la compensazione delle spese processuali tra le parti,80.3215,0.9074,0.7273,64.9
Ora è solo un sogno,Insomma era stato solo un sogno.,95.2381,0.9813,0.8889,61.5,Insomma era stato solo un sogno.,95.2381,0.9813,0.8889,61.5
""" Non è questo , il punto",ma non è questo il punto.,89.2063,0.8757,0.8889,55.8,Non è questo il punto!,77.7778,0.6385,0.75,36.4
"Complessivamente , il giudizio è abbastanza buono",Il giudizio complessivo pertanto è molto buono.,50.1389,0.5091,0.25,7.3,Il giudizio complessivo pertanto è molto buono.,50.1389,0.5091,0.25,7.3
"Il cammino , tuttavia , è ancora molto lungo",Il cammino è molto lungo.,64.5833,0.5718,0.25,24.6,Il cammino è molto lungo.,64.5833,0.5718,0.25,24.6
Questo è vero in parte,In parte è anche vero.,65.2778,0.62,0.3333,10.7,In parte è anche vero.,65.2778,0.62,0.3333,10.7
Allora il problema vero è un altro .,Il vero problema sono gli zoom,100.0,0.9977,1.0,100.0,Il vero problema sono gli zoom,100.0,0.9977,1.0,100.0
( Non sa se piangere o ridere,Non so se ridere o piangere.,100.0,0.9985,1.0,6.6,Non so se ridere o piangere.,100.0,0.9985,1.0,6.6
"Ringraziando- la per l' attenzione , La saluto cordialmente .",Vi ringrazio per l'attenzione e saluto cordialmente,53.3654,0.4208,0.3529,11.1,Vi ringrazio per l'attenzione e saluto cordialmente,53.3654,0.4208,0.3529,11.1
"Tutte le disposizioni contrarie alla presente legge , o comunque con essa incompatibili , sono abrogate",È abrogata altresì ogni altra disposizione contraria alla presente legge o con essa incompatibile.,90.3977,0.9788,0.7273,65.5,È abrogata altresì ogni altra disposizione contraria alla presente legge o con essa incompatibile.,90.3977,0.9788,0.7273,65.5
( si accettano tutte le carte di credito,Si accettano tutte le principali carte di credito.,53.4722,0.625,0.4286,20.2,Si accettano tutte le principali carte di credito.,53.4722,0.625,0.4286,20.2
"Ovviamente , è solo una mia impressione",può essere solo una mia impressione.,37.6984,0.3651,0.0,14.5,può essere solo una mia impressione.,37.6984,0.3651,0.0,14.5
"Gentile , ma c' è un limite a tutto , tanto più alto quanto più paghi",a tutto c'è un limite.,52.0452,0.999,1.0,27.5,a tutto c'è un limite.,52.0452,0.999,1.0,27.5
Ma non è così facile,Ma non può essere così facile.,100.0,0.9985,1.0,100.0,Ma non può essere così facile.,100.0,0.9985,1.0,100.0
Ciascuno dei predetti disegni di legge deve essere corredato da idonea relazione tecnica e non deve recare oneri aggiuntivi a carico della finanza pubblica,Ciascuna disegno di legge deve essere corredata da apposita relazione a carico della finanza pubblica,36.5345,0.4317,0.4571,29.6,Ciascuno dei predetti progetti di legge deve essere corredata da apposita relazione a carico della finanza pubblica,26.6739,0.3982,0.3784,25.9
"Ma che , siamo matti",Ma siamo proprio troppi ottimista.,34.7222,0.1667,0.0,9.7,Ma siamo proprio troppi ottimista.,34.7222,0.1667,0.0,9.7
La situazione è dunque questa,Ad oggi è questa la situazione.,42.9167,0.5174,0.2857,8.6,Ad oggi è questa la situazione.,42.9167,0.5174,0.2857,8.6
"Non è un caso "" .",Ma non è un bel caso,46.0317,0.25,0.0,10.7,Ma non è un bel caso,46.0317,0.25,0.0,10.7
"La questione vera , però , forse è un' altra",Ma la questione fondamentale è un'altra.,72.1825,0.6371,0.4444,27.8,Ma la questione fondamentale è un'altra.,72.1825,0.6371,0.4444,27.8
Il dado è stato tratto,Eppure il dado è tratto.,60.0794,0.625,0.2857,23.0,Eppure il dado è tratto.,60.0794,0.625,0.2857,23.0
""" Qui siamo come a scuola",erano stato come una scuola.,44.7685,0.3704,0.0,15.2,erano come una scuola adesso.,42.9167,0.2174,0.0,9.0
E ci tengo a precisare una cosa .,E ci metto una cosa,21.0648,0.375,0.25,21.4,E ci metto una cosa,21.0648,0.375,0.25,21.4
Così non si può più andare avanti,Non poteva andare avanti così.,53.6508,0.25,0.0,9.7,Non poteva andare avanti così.,53.6508,0.25,0.0,9.7
"Il mondo è cambiato , soprattutto negli ultimi anni",Il mondo era cambiato in pochi anni.,59.881,0.4791,0.1667,6.9,Il mondo era cambiato in pochi anni.,59.881,0.4791,0.1667,6.9
E questa non è una novità .,Tutto questo non è novità,33.8095,0.4331,0.0,19.4,Non è una novità purtroppo,66.6667,0.6727,0.5714,32.6
C' è un silenzio quasi innaturale .,Ci fu un lungo silenzio,63.3333,0.1695,0.0,12.7,C'è un silenzio assoluto,55.0,0.526,0.0,14.8
"Non è stata una brutta idea , anzi",Non è una mia idea.,62.1429,0.4574,0.0,16.3,Non è una mia idea.,62.1429,0.4574,0.0,16.3
Ma secondo me non è più questa la cosa più importante,Secondo me non è la cosa più importante.,44.6405,0.6503,0.1429,20.1,E la cosa non è piaciuta.,57.9159,0.4208,0.1667,15.7
Non è certo un problema .,non è un mio problema,76.25,0.892,0.3333,25.4,non è un mio problema,76.25,0.892,0.3333,25.4
Vorrei un vostro parere al riguardo .,Volevo un tuo parere a riguardo,100.0,0.9977,1.0,100.0,Volevo un tuo parere a riguardo,100.0,0.9977,1.0,100.0
La ringrazio per la sua cortese risposta,Ringrazio per la cortese risposta.,43.3532,0.2299,0.0,5.9,Ringrazio per la cortese risposta.,43.3532,0.2299,0.0,5.9
Ma c' è anche un' altra ragione .,Ma vi sono altre ragioni,42.8571,0.0,0.0,4.4,Ma vi sono altre ragioni,42.8571,0.0,0.0,4.4
La Presidenza si attiverà nel senso indicato,La Presidenza si riunisce nel senso seguente.,42.7778,0.5575,0.3333,23.4,La Presidenza si riunisce nel senso seguente.,42.7778,0.5575,0.3333,23.4
"Comunque , il dibattito è aperto",Eppure il dibattito è aperto.,80.0,0.7217,0.5714,64.3,Ma ormai il dibattito è aperto.,77.7778,0.7114,0.5,61.5
Accettate tutte le principali carte di credito,Tutte le maggiori carte di credito sono accettate.,30.3175,0.631,0.3077,21.1,Tutte le maggiori carte di credito sono accettate.,30.3175,0.631,0.3077,21.1
Quali furono le cause del disastro ?,Quali sono le cause di questo disastro,57.3082,0.8413,0.6667,64.3,Quali sono le cause del vostro disastro,28.75,0.4509,0.1667,15.6
"Ecco , qui sta il punto",Il punto sta proprio qui.,45.8333,0.8519,0.5,11.5,Il punto sta proprio qui.,45.8333,0.8519,0.5,11.5
"Il problema non è questo , evidentemente .",Non è questo il problema,85.5556,0.8441,0.8571,54.8,Ma i problemi non sono questi,34.7222,0.0833,0.0,8.1
"La situazione era , dunque , grave","La situazione è grave, disperata.",69.5767,0.6148,0.3333,26.3,"La situazione è grave, disperata.",69.5767,0.6148,0.3333,26.3
""" Questo è proprio il compito essenziale .",Questo è stato il compito essenziale,55.7407,0.7353,0.2857,23.0,Questo è stato il tuo compito essenziale,59.9074,0.607,0.0,15.6
Pertanto la Commissione unanime esprime un giudizio complessivo altamente positivo,La Commissione esprime un giudizio complessivo positivo.,60.5306,0.7361,0.6667,36.6,La Commissione esprime un giudizio complessivo positivo.,60.5306,0.7361,0.6667,36.6
"C' è un fatto , semplicemente , geografico",C'è un altro fatto.,30.873,0.8036,0.3333,11.5,C'è un altro fatto.,30.873,0.8036,0.3333,11.5
Le borse di studio verranno assegnate secondo l' ordine definito nella relativa graduatoria .,Le domande di partecipazione vengono assegnate secondo l'ordine alfabetico delle stesse graduatorie,20.6794,0.263,0.2727,8.1,Le domande di partecipazione vengono assegnate secondo l'ordine alfabetico delle stesse graduatorie,20.6794,0.263,0.2727,8.1
E questo è un peccato,Ed è davvero un peccato.,78.4722,0.8067,0.3333,38.0,Ed è davvero un peccato.,78.4722,0.8067,0.3333,38.0
I punti per le prove d' esame sono così ripartiti : 100 punti per la prova scritta ; 100 punti per la prova pratica ; 100 punti per la prova orale,I punti per le prove d'esame sono così ripartiti : - 30 punti per la prova scritta ; - 20 punti per l'esame orale.,53.5927,0.6419,0.7083,48.6,I punti per le prove d'esame sono così ripartiti : - 30 punti per la prova scritta ; - 30 minuti per la prove teorico - pratica.,46.6167,0.5931,0.6939,45.8
La cosa mi fa molto piacere .,E la cosa fa piacere,50.0,0.0847,0.0,8.7,E la cosa fa piacere,50.0,0.0847,0.0,8.7
"Negli ultimi anni , però , le cose sono cambiate .",In questi anni molte cose sono cambiate,71.2963,0.9606,0.6667,35.9,In questi anni molte cose sono cambiate,71.2963,0.9606,0.6667,35.9
"Conformemente al principio dell' annualità del bilancio statale , possono essere ammessi soltanto i progetti che hanno esecuzione totalmente o prevalentemente nel 2003","Conformemente al principio dell'annualità del bilancio statale, sono ammessi soltanto i progetti che hanno esecuzione nel 2004.",68.3567,0.8151,0.8824,65.4,"Conformemente al principio dell'annualità del bilancio statale, sono ammessi soltanto i progetti che hanno esecuzione nel 2004.",68.3567,0.8151,0.8824,65.4
"Sulla proposta del Presidente conviene la Commissione e il seguito dell' esame è , quindi , rinviato",Sulla proposta del Presidente conviene la Commissione ed il seguito dell'esame è infine rinviato.,42.6695,0.6107,0.5185,18.1,La Commissione conviene con la proposta del Presidente ed il seguito dell'esame è quindi rinviato.,69.5606,0.8417,1.0,76.6
"Insomma , qual è il suo vero obiettivo",E qual è il suo obiettivo?,35.4167,0.082,0.0,6.6,E qual è il suo obiettivo?,35.4167,0.082,0.0,6.6
"Le cose , però , non stanno così",Invece le cose non stanno proprio così.,92.5,0.8737,0.8333,84.1,Invece le cose non stanno proprio così.,92.5,0.8737,0.8333,84.1
"Come ogni regola , anche questa ha le sue brave eccezioni .",Ogni regola ha le sue eccezioni,100.0,0.9977,1.0,100.0,Ogni regola ha le sue eccezioni,100.0,0.9977,1.0,100.0
Non esiste una terapia risolutiva,Non esiste alcuna terapia specifica.,47.4206,0.4574,0.2222,16.3,Non esiste alcuna terapia specifica.,47.4206,0.4574,0.2222,16.3
E allora dove sarebbe la differenza,Dov'è allora la differenza?,52.6389,0.1266,0.0,7.0,Dov'è allora la differenza?,52.6389,0.1266,0.0,7.0
Questa sarebbe una vera novità .,Questa è una pericolosissima novità,76.0847,0.6356,0.3333,35.0,Questa è una pericolosissima novità,76.0847,0.6356,0.3333,35.0
"Non era una cosa "" moderna """,Che non è una buona cosa.,59.0278,0.2857,0.0,8.6,Non fu una gran cosa.,59.3254,0.2899,0.0,9.7
"Ma ora , le cose sono cambiate",Ora le cose sono cambiate.,83.7963,0.83,0.75,76.0,Ma ora le cose cambiano.,29.8611,0.4259,0.25,18.0
E la cosa non mi sorprende più,E la cosa non deve sorprendere.,86.0317,0.9813,0.8889,61.5,E la cosa non deve sorprendere.,86.0317,0.9813,0.8889,61.5
"è , questa , una mia personalissima opinione , tutto qui",Poi questa è una mia opinione.,81.25,0.8413,0.5,43.5,Poi questa è una mia opinione.,81.25,0.8413,0.5,43.5
Il candidato potrebbe comunque meritare una qualche considerazione ai fini della presente valutazione comparativa .,Il candidato merita una considerazione ai fini della valutazione comparativa,59.311,0.7789,0.5556,39.3,Il candidato merita una considerazione ai fini della valutazione comparativa,59.311,0.7789,0.5556,39.3
è proprio il sistema che non funziona,è il sistema che non funziona.,57.2421,0.8034,0.4444,29.0,è il sistema che non funziona.,57.2421,0.8034,0.4444,29.0
"L' articolo 1136 del codice civile è sostituito dal seguente : "" Art",L'articolo 323 del codice penale è sostituito con il seguente : « Art,90.1032,0.8106,1.0,84.5,L'articolo 323 del codice penale è sostituito con il seguente : « Art,90.1032,0.8106,1.0,84.5
""" Non è questo il problema .",E questo non è l'unico problema,65.4762,0.3704,0.6667,18.0,Ma questo non è il solo problema,67.9167,0.4509,0.0,15.6
Ma ci sono due spiegazioni .,Le spiegazioni sono due,63.6111,0.5215,0.2857,27.5,Le spiegazioni sono due,63.6111,0.5215,0.2857,27.5
Come si fa una cosa del genere,Perchè avete fatto una cosa del genere?,76.1905,0.7014,0.5455,51.7,Perchè avete fatto una cosa del genere?,76.1905,0.7014,0.5455,51.7
"È questo , appunto , il problema .",Il loro problema è proprio questo,59.2262,0.6189,0.0,19.3,Il loro problema è proprio questo,59.2262,0.6189,0.0,19.3
E questo è semplicemente un bel disco rock .,è un gran bel disco,93.1746,0.8441,0.8571,81.9,è un disco bellissimo eutouto,56.7956,0.4331,0.0,19.4
""" Potrebbe , ma la realtà è un' altra .",Poi la realtà è un'altra,40.4762,0.3319,0.4444,15.8,La realtà purtroppo è un'altra,41.7758,0.3319,0.4444,8.5
"La Commissione prosegue l' esame congiunto , rinviato nella seduta del 20 novembre 2003 .",La Commissione prosegue l'esame rinviato nella seduta del 23 novembre 2004,48.0484,0.5685,0.7273,24.3,La Commissione prosegue l'esame rinviato nella seduta del 23 novembre 2004,48.0484,0.5685,0.7273,24.3
"Modalità di svolgimento delle prove concorsuali : i candidati potranno sostenere le prove concorsuali in lingua inglese , francese , tedesca , spagnola o portoghese",Modalità di svolgimento della prova i candidati potranno sostenere le prove concorsuali in lingua inglese o francese.,48.0344,0.774,0.7097,60.3,Modalità di svolgimento delle prove concorsuali : i candidati potranno sostenere le prove concor concorsuale in lingua inglese o francese.,58.8359,0.9171,0.7879,66.8
Anche questo non è un problema,Non è certo un problema.,56.25,0.7433,0.0,24.3,Non è certo un problema.,56.25,0.7433,0.0,24.3
Poi c' è un fatto,Ma c'è un altro fatto.,20.1389,0.7923,0.2857,10.7,Ma c'è un altro fatto.,20.1389,0.7923,0.2857,10.7
"La Commissione conviene , quindi , di rinviare il seguito dell' esame",Conviene la Commissione e il seguito dell'esame viene rinviato.,50.0132,0.7292,0.7778,24.7,Conviene la Commissione e il seguito dell'esame viene rinviato.,50.0132,0.7292,0.7778,24.7
"Ma allora , dov' è il problema ?",E allora il problema dov'è,44.5833,0.5174,0.2857,17.5,Dov'è allora il problema,44.5833,0.526,0.3333,19.4
"Era , ancora , un segno di speranza",è un segno di speranza.,83.3333,0.83,0.8571,76.0,è un segno di speranza.,83.3333,0.83,0.8571,76.0
Oggi però le cose sono cambiate .,Oggi molte cose sono cambiate,67.2222,0.892,0.5,31.9,Oggi molte cose sono cambiate,67.2222,0.892,0.5,31.9
"Si applicano le disposizioni del presente articolo , commi 3 , 4 e 5 .",Si applicano le disposizioni dei commi 4 e 5 dell'articolo 6,60.4861,0.5334,0.381,27.0,Si applicano le disposizioni dei commi 4 e 5 dell'articolo 6,60.4861,0.5334,0.381,27.0
"Raccomanda , quindi , l' approvazione del suo emendamento 1.1 .",Raccomanda quindi l'approvazione del suo emendamento 1. 1,38.1944,0.463,0.5333,19.1,Raccomanda quindi l'approvazione del suo emendamento 1. 1,38.1944,0.463,0.5333,19.1
"Dopo l' articolo 1 , inserire il seguente : Art",Dopo l'articolo 23 è inserito il seguente : Art,51.395,0.5337,0.7143,34.8,Dopo l'articolo 5 è inserito il seguente : - « Art,62.9941,0.6085,0.7143,38.1
Ma questo sarebbe un discorso troppo lungo,« Questo è un altro discorso.,51.4159,0.3995,0.0,13.5,« Questo è un altro discorso.,51.4159,0.3995,0.0,13.5
"Non è un caso , questo",E non è un caso.,53.5317,0.625,0.2857,30.2,E non è un caso.,53.5317,0.625,0.2857,30.2
Era sotto gli occhi di tutti .,Tutto questo è sotto gli occhi di tutti,100.0,0.999,1.0,100.0,Tutto questo è sotto gli occhi di tutti,100.0,0.999,1.0,100.0
E su questo sono d' accordo .,Possiamo essere d'accordo su questo,43.3333,0.0,0.2222,5.3,Possiamo essere d'accordo su questo,43.3333,0.0,0.2222,5.3
"L' appello deve , pertanto , essere respinto .",L'appello pertanto deve essere respinto,51.1508,0.4991,0.6667,39.8,L'appello deve pertanto respinger - si,34.1766,0.0833,0.4444,8.1
Ma questo non è assolutamente un problema .,Non è un mio problema,63.955,0.5515,0.25,15.8,Ma non è un problema virtuale,81.746,0.7217,0.6667,64.3
[ 22 ] Ma ora ascolta anche tu la voce della tua serva,22 Ora sentiamo la voce della tua servi.,30.3466,0.5425,0.3529,23.7,22 Ora sentiamo la voce della tua servi.,30.3466,0.5425,0.3529,23.7
Ma i problemi potrebbero non essere finiti .,Ma il problema non è quello,76.25,0.7433,0.25,24.3,Ma il problema non è quello,76.25,0.7433,0.25,24.3
"Dov' è il problema , allora",Ma allora dov'è il problema,47.4206,0.7212,0.2857,21.4,Ma allora dov'è il problema,47.4206,0.7212,0.2857,21.4
L' attività didattica è documentata e pertinente .,L'attività didattica è documentata,35.9722,0.3874,0.4444,21.9,L'attività didattica è documentata,35.9722,0.3874,0.4444,21.9
Non è certo questo il problema,Non sono questi dunque i problemi.,50.8333,0.1266,0.0,6.6,Non sono questi dunque i problemi.,50.8333,0.1266,0.0,6.6
"Tuttavia , si possono fare ulteriori considerazioni .",Si possono fare ulteriori considerazioni,46.9444,0.6356,0.4444,19.4,Si possono fare ulteriori considerazioni,46.9444,0.6356,0.4444,19.4
« Infatti non è questo il punto controverso » .,Ma questo non è il punto,39.3353,0.8745,0.2857,24.3,Ma questo non è il punto,39.3353,0.8745,0.2857,24.3
Ma questa è solo la mia opinione .,è solo la mia opinione,37.2222,0.535,0.2857,20.8,è solo la mia opinione,37.2222,0.535,0.2857,20.8
"* "" Le bugie hanno le gambe corte "" .",Le menzogna hanno le spalle,36.8056,0.2206,0.0,9.4,Le menzogna hanno le spalle,36.8056,0.2206,0.0,9.4
"articolo 33 , aggiungere il seguente : « Art",Dopo l'articolo 6 aggiungere il seguente : « Art,46.7947,0.413,0.5714,18.0,Dopo l'articolo 6 aggiungere il seguente : « Art,46.7947,0.413,0.5714,18.0
"Il problema , dunque , è quello delle risorse",Il problema è quello delle risorse.,100.0,0.9985,1.0,100.0,Il problema è quello delle risorse.,100.0,0.9985,1.0,100.0
""" Non sono più un problema "" .",""" Non è un mio problema",66.2632,0.625,0.2857,32.5,""" Non è un mio problema",66.2632,0.625,0.2857,32.5
"Il Comitato approva , infine , la proposta di parere del relatore",Il Comitato approva la proposta di parere del relatore.,76.0645,0.8951,0.75,65.8,Il Comitato approva la proposta di parere del relatore.,76.0645,0.8951,0.75,65.8
Il giudizio è complessivamente abbastanza buono,Il giudizio complessivo è ottimo.,55.0595,0.2899,0.0,9.7,Il giudizio complessivo è ottimo.,55.0595,0.2899,0.0,9.7
Anzi è semmai vero il contrario,È vero invece il contrario.,77.0833,0.8067,0.3333,32.5,È vero invece il contrario.,77.0833,0.8067,0.3333,32.5
Ma questa è tutt' altra storia,è tutta un'altra storia.,38.8095,0.3758,0.5714,15.8,è tutta un'altra storia.,38.8095,0.3758,0.5714,15.8
